date,nav,shares_outstanding,ex_dividends,shares_change,primary_flow_usd,estimated_aum_usd,primary_flow_pct,primary_flow_z,flow_5d,flow_20d,isin,ticker,currency,source,estimated_net_assets_usd,primary_flow_5d,primary_flow_20d,primary_flow_pct_5d,primary_flow_pct_20d
2021-04-20,217.275387,302050000.0,,-2100000.0,-456278312.7,,-0.6952491309385863,-1.1194740410644288,,,,,,,65628030643.35,-281647137.1300005,-128078872.23750003,-0.41736494498032295,-0.18905632032843805
2021-04-21,222.375873,306900000.0,,4850000.0,1078522984.05,,1.580319322254806,1.9792157239175756,,,,,,,68247155423.700005,-5687892.310000467,-69264036.12000003,-0.013367519220128753,-0.10285529913027544
2021-04-22,221.675947,308550000.0,,1650000.0,365765312.55,,0.53475935828877,0.5598024061962209,,,,,,,68398113446.850006,85393679.15999953,-53627970.780000046,0.11967272680579741,-0.08010584429815985
2021-04-23,225.573406,307350000.0,,-1200000.0,-270688087.2,,-0.3904343582235236,-0.6873589996766672,,,,,,,69329986334.1,134599733.01999956,-36832256.16000004,0.1927276327198244,-0.054553511983965776
2021-04-26,228.171005,304650000.0,,-2700000.0,-616061713.5,,-0.8862629246676514,-1.3416522192202047,,,,,,,69512296673.25,20252036.639999557,-78657911.68500003,0.02862645334276297,-0.11491287131105823
2021-04-27,228.490415,304200000.0,,-450000.0,-102820686.75,,-0.14792899408284024,-0.33852674376883085,,,,,,,69506784243.0,90943561.82999954,-91296829.87750003,0.1380904807139122,-0.13351649360565815
2021-04-28,228.779657,299950000.0,,-4250000.0,-972313542.25,,-1.4169028171361895,-2.04888632898732,,,,,,,68622458117.149994,-319223743.4300004,-148630996.31000003,-0.4613539471642869,-0.21713710555796423
2021-04-29,227.925298,300900000.0,,950000.0,216529033.1,,0.3157195081422399,0.3052263800817659,,,,,,,68582722168.2,-349070999.32000047,-125680793.34500006,-0.5051619171935929,-0.18372292502264714
2021-04-30,225.05311,302400000.0,,1500000.0,337579665.0,,0.496031746031746,0.5366058051858978,,,,,,,68056060464.0,-227417448.8800005,-135651793.17500004,-0.32786869634253896,-0.19708927665235756
2021-05-03,226.143312,301850000.0,,-550000.0,-124378821.60000001,,-0.18220970680801724,-0.39184009263944647,,,,,,,68261358727.200005,-129080870.50000045,-144119122.84500006,-0.18705805277061213,-0.20937840153503431
2021-05-04,223.243224,303050000.0,,1200000.0,267891868.8,,0.3959742616729913,0.39320772539623305,,,,,,,67653859033.2,-54938359.39000045,-94280908.55500004,-0.07827740161944582,-0.13738762164553925
2021-05-05,222.562376,300950000.0,,-2100000.0,-467380989.6,,-0.6977903306197043,-1.0976193002829,,,,,,,66980147057.2,46048151.13999955,-117649958.03500004,0.06554509568385118,-0.17227713817652446
2021-05-06,222.582811,301250000.0,,300000.0,66774843.3,,0.0995850622406639,-5.761237375757306e-05,,,,,,,67053071813.75,16097313.179999556,-71454017.83250004,0.022318206503536022,-0.1046962590482311
2021-05-07,225.600134,301250000.0,,0.0,0.0,,0.0,-0.13878820838202754,,,,,,,67962040367.5,-51418619.82000045,-75908536.91250004,-0.07688814270281318,-0.11119187450779588
2021-05-10,219.750593,302100000.0,,850000.0,186788004.05,,0.28136378682555446,0.2561289208537641,,,,,,,66386654145.3,10814745.30999956,-66569136.71000004,0.01582655602390116,-0.09712368516651816
2021-05-11,219.194261,298050000.0,,-4050000.0,-887736757.0500001,,-1.3588324106693508,-2.031759161715807,,,,,,,65330849491.05,-220310979.86000046,-116488228.63750005,-0.33513477844456724,-0.17317166108260568
2021-05-12,212.061312,296900000.0,,-1150000.0,-243870508.79999998,,-0.38733580330077466,-0.6723271653124244,,,,,,,62961003532.799995,-175608883.70000044,-113618092.07500005,-0.2730438729807813,-0.17055506092033618
2021-05-13,215.651965,294600000.0,,-2300000.0,-495999519.5,,-0.7807196198234895,-1.2216948225312432,,,,,,,63531068889.0,-288163756.2600004,-133935940.81000003,-0.449104809393612,-0.2030689483194676
2021-05-14,221.002141,297750000.0,,3150000.0,696156744.15,,1.0579345088161207,1.3378901632042792,,,,,,,65803387482.75,-148932407.43000042,-73292185.77750003,-0.23751790763038788,-0.11238677848897863
2021-05-17,221.250277,301000000.0,,3250000.0,719063400.25,,1.0797342192691028,1.324314270656204,,,,,,,66596333377.0,-42477328.19000044,-35122854.18500003,-0.07784382114167818,-0.05511221613640625
2021-05-18,219.642755,300550000.0,,-450000.0,-98839239.75,,-0.14972550324405257,-0.34428169493815924,,,,,,,66013630015.25,115302175.26999958,-17250900.537500035,0.16397756034338146,-0.027836034751679572
2021-05-19,217.931212,301700000.0,,1150000.0,250620893.79999998,,0.381173351010938,0.3901269196596287,,,,,,,65749846660.399994,214200455.78999954,-58646005.050000034,0.317679391205724,-0.08779333331387296
2021-05-20,219.346778,300750000.0,,-950000.0,-208379439.1,,-0.31587697423108896,-0.5746093911466897,,,,,,,65968543483.5,271724471.8699996,-87353242.63250002,0.4106479203242041,-0.13032514993986594
2021-05-21,220.093954,299900000.0,,-850000.0,-187079860.9,,-0.28342780926975664,-0.5261970468741064,,,,,,,66006176804.6,95077150.85999957,-83172831.31750004,0.1423754567070286,-0.12497482249217758
2021-05-24,221.293428,298300000.0,,-1600000.0,-354069484.8,,-0.5363727790814616,-0.8845994653122461,,,,,,,66011829572.4,-119549426.15000042,-70073219.88250002,-0.18084594296308426,-0.10748031521286808
2021-05-25,219.154814,299300000.0,,1000000.0,219154814.0,,0.3341129301703976,0.3449319241741033,,,,,,,65593035830.2,-55950615.40000043,-53974444.84500003,-0.08407825628019425,-0.08337821900020617
2021-05-26,223.487698,299250000.0,,-50000.0,-11174384.9,,-0.01670843776106934,-0.13982028445312372,,,,,,,66878693626.5,-108309671.14000042,-5917486.9775000345,-0.16365461403459572,-0.013368500031450173
2021-05-27,225.873237,299600000.0,,350000.0,79055632.95,,0.11682242990654207,0.038113130019618156,,,,,,,67671621805.2,-50822656.73000042,-12791156.985000035,-0.0771147332070695,-0.02331335394323506
2021-05-28,225.490301,300200000.0,,600000.0,135294180.6,,0.19986675549633579,0.1564214973805653,,,,,,,67692188360.2,13652151.56999957,-22905431.205000035,0.019544179746148988,-0.03812160347000557
2021-06-01,228.053764,299600000.0,,-600000.0,-136832258.4,,-0.20026702269692925,-0.42824486930142935,,,,,,,68324907694.4,57099596.84999957,-23528103.045000035,0.08676533102305548,-0.039024469264451175
2021-06-02,228.369645,303400000.0,,3800000.0,867804651.0,,1.2524719841793013,1.714536636364048,,,,,,,69287350293.0,186829564.24999958,6467536.064999962,0.27043714182483625,0.0038004168608643195
2021-06-03,226.536211,300400000.0,,-3000000.0,-679608633.0,,-0.9986684420772304,-1.5789476553729869,,,,,,,68051477784.4,53142714.62999956,-4143846.105000031,0.07404514096160397,-0.011243488712011983
2021-06-04,227.250878,300400000.0,,0.0,0.0,,0.0,-0.11708743785475978,,,,,,,68266163751.2,37331588.03999957,-7482588.270000035,0.05068065498029556,-0.016222741824045178
2021-06-07,230.50917,296550000.0,,-3850000.0,-887460304.5,,-1.2982633619962907,-2.008438696456717,,,,,,,68357494363.5,-167219308.98000044,-51855603.495000035,-0.24894536851822974,-0.0811359099238597
2021-06-08,232.954753,298000000.0,,1450000.0,337784391.85,,0.4865771812080537,0.6038304251704814,,,,,,,69420516394.0,-72295978.93000042,-44305784.105000034,-0.11157652773723314,-0.07087524020473475
2021-06-09,231.312884,299250000.0,,1250000.0,289141105.0,,0.4177109440267335,0.5017974847434652,,,,,,,69220380537.0,-188028688.1300004,14538108.997499973,-0.2785287357677467,0.017951927530069467
2021-06-10,229.419397,301750000.0,,2500000.0,573548492.5,,0.8285004142502072,1.1104274790467736,,,,,,,69227303044.75,62602736.969999574,55409059.06249998,0.0869050354977408,0.07874373840761856
2021-06-11,231.842867,298950000.0,,-2800000.0,-649160027.6,,-0.9366114734905501,-1.4779391227008494,,,,,,,69309425089.65001,-67229268.55000043,47751033.65749997,-0.10041725920036922,0.07094914572426554
2021-06-14,230.920591,300050000.0,,1100000.0,254012650.1,,0.36660556573904346,0.43537466860871454,,,,,,,69287723329.55,161065322.3699996,25643828.954999972,0.23255652634669763,0.03638269857041167
2021-06-15,230.331484,301000000.0,,950000.0,218814909.79999998,,0.3156146179401993,0.36029221460331345,,,,,,,69329776684.0,137271425.95999956,631404.432499969,0.19836401369312673,-0.0018232814960335076
2021-06-16,229.794675,301900000.0,,900000.0,206815207.5,,0.29811195760185494,0.33343933717584434,,,,,,,69375012382.5,120806246.45999956,15914126.794999968,0.17444421640815103,0.020568591546261866
2021-06-17,227.106998,301100000.0,,-800000.0,-181685598.4,,-0.2656924609764198,-0.514050266205332,,,,,,,68381917097.8,-30240571.72000044,-5701197.81500003,-0.04439435863717437,-0.011774699053106024
2021-06-18,222.177302,302400000.0,,1300000.0,288830492.6,,0.42989417989417994,0.5340072128399539,,,,,,,67186416124.799995,157357532.31999958,19159298.76999997,0.22890677203977164,0.025513858653157417
2021-06-21,226.970597,305600000.0,,3200000.0,726305910.4,,1.0471204188481675,1.471676110422162,,,,,,,69362214443.2,251816184.37999955,64828587.33499996,0.36500974266159647,0.09204127005905363
2021-06-22,227.954473,303650000.0,,-1950000.0,-444511222.35,,-0.6421867281409519,-1.0976619647193553,,,,,,,69218375726.45,119150957.94999957,60306500.45749998,0.17344947344536626,0.08675057260607912
2021-06-23,228.708991,304550000.0,,900000.0,205838091.9,,0.29551797734362173,0.3423430762454542,,,,,,,69653323209.05,118955534.82999957,59640664.35249998,0.17293067739371962,0.08482082496474033
2021-06-24,231.7079,303500000.0,,-1050000.0,-243293295.0,,-0.34596375617792424,-0.6692935081367666,,,,,,,70323347650.0,106633995.50999956,48034718.847499974,0.15687641835341873,0.06835805904389758
2021-06-25,231.777842,304050000.0,,550000.0,127477813.1,,0.1808913007728992,0.1613804879813984,,,,,,,70472052860.09999,74363459.60999957,50455827.854999974,0.10707584252916258,0.07156150258721543
2021-06-28,230.567061,305400000.0,,1350000.0,311265532.34999996,,0.44204322200392926,0.5936762623391769,,,,,,,70415180429.4,-8644616.000000441,59254395.44249997,-0.013939596839685087,0.0836703259125951
2021-06-29,229.300326,304700000.0,,-700000.0,-160510228.20000002,,-0.2297341647522153,-0.5190493293491895,,,,,,,69867809332.2,48155582.82999956,58070496.95249997,0.06855091583806223,0.0821969688098308
2021-06-30,229.472391,304150000.0,,-550000.0,-126209815.05,,-0.18083182640144668,-0.44115438196483264,,,,,,,69794027722.65,-18253998.560000442,8369773.649999967,-0.02671904491095145,0.010531778280793398
2021-07-01,231.350872,301950000.0,,-2200000.0,-508971918.40000004,,-0.7285974499089253,-1.3292648568154937,,,,,,,69856395800.40001,-71389723.24000046,16901609.37999996,-0.10324578365715165,0.024035327889208653
2021-07-02,229.010049,300650000.0,,-1300000.0,-297713063.7,,-0.43239647430567096,-0.822201273564078,,,,,,,68851871231.85,-156427898.60000044,2015956.194999963,-0.22590333867286566,0.0024155041739251037
2021-07-06,225.903254,300850000.0,,200000.0,45180650.800000004,,0.06647831145088914,0.03181764364007092,,,,,,,67962993965.9,-209644874.91000047,48648003.95999996,-0.30101632078347373,0.0706525878462841
2021-07-07,223.757408,300350000.0,,-500000.0,-111878704.0,,-0.16647244880972198,-0.3411179686800715,,,,,,,67205537492.8,-199918570.07000044,26164849.167499963,-0.288363977594975,0.038000106345395315
2021-07-08,221.659041,301300000.0,,950000.0,210576088.95,,0.3153003650846332,0.4390603817039292,,,,,,,66785869053.3,-132561389.27000046,22236598.36499996,-0.1891375392977591,0.032879577398290304
2021-07-09,226.459936,301700000.0,,400000.0,90583974.4,,0.13258203513423933,0.11851522404095474,,,,,,,68322962691.2,-12650210.710000437,-1911627.5400000378,-0.016901642289126162,-0.001916341557508089
2021-07-12,226.644749,301750000.0,,50000.0,11332237.45,,0.01657000828500414,-0.08623002680082305,,,,,,,68390053010.75,49158849.519999556,31112985.712499965,0.07289165422900887,0.04574273253126962
2021-07-13,222.380759,299250000.0,,-2500000.0,-555951897.5,,-0.835421888053467,-1.6024091822539877,,,,,,,66547442130.75,-71067660.14000043,-9385241.667500038,-0.10748838567186236,-0.0143586401583559
2021-07-14,218.772484,299850000.0,,600000.0,131263490.39999999,,0.2001000500250125,0.24037451589673298,,,,,,,65598929327.399994,-22439221.26000044,-13762812.637500037,-0.03417388590491546,-0.02013436855411524
2021-07-15,217.581963,299650000.0,,-200000.0,-43516392.6,,-0.06674453529117305,-0.23449408290178755,,,,,,,65198435212.95,-73257717.57000044,-26279392.642500035,-0.11058286598007672,-0.03837719319876664
2021-07-16,214.898969,299700000.0,,50000.0,10744948.45,,0.016683350016683352,-0.041413568562035846,,,,,,,64405221009.299995,-89225522.76000044,-16657865.300000032,-0.1337626030035879,-0.024258402649111478
2021-07-19,211.66142,299100000.0,,-600000.0,-126996852.0,,-0.20060180541624875,-0.39937611149995356,,,,,,,63307930722.0,-116891340.65000045,-37449232.53000003,-0.1771969657438385,-0.055783201914632916
2021-07-20,217.977069,298750000.0,,-350000.0,-76291974.15,,-0.11715481171548119,-0.24819082532322023,,,,,,,65120649363.75,-20959355.980000447,-77579126.75750004,-0.033543550476241336,-0.11399696344281536
2021-07-21,221.921945,301000000.0,,2250000.0,499324376.25,,0.7475083056478405,1.3405088255081932,,,,,,,66798505445.0,52652821.18999956,-30387346.827500034,0.07593810064832426,-0.04451221175337573
2021-07-22,218.494881,300750000.0,,-250000.0,-54623720.25,,-0.0831255195344971,-0.18505983420575325,,,,,,,65712335460.75,50431355.65999955,-43410437.43500004,0.07266190379965946,-0.06344438659728166
2021-07-23,219.511067,298050000.0,,-2700000.0,-592679880.9,,-0.9058882737795673,-1.7114456271801304,,,,,,,65425273519.35,-70253610.21000044,-60879766.730000034,-0.11185242095959066,-0.09144061247736382
2021-07-26,220.23175,297900000.0,,-150000.0,-33034762.5,,-0.050352467270896276,-0.12679977638518714,,,,,,,65607038325.0,-51461192.31000044,-68905395.51000004,-0.08180255333052018,-0.1030028008795536
2021-07-27,217.743165,297600000.0,,-300000.0,-65322949.5,,-0.10080645161290322,-0.20652356642798453,,,,,,,64800365904.0,-49267387.380000435,-87734819.60250004,-0.07853288131000459,-0.1301452845603952
2021-07-28,221.032293,295100000.0,,-2500000.0,-552580732.5,,-0.8471704506946797,-1.5890788109635645,,,,,,,65226629664.3,-259648409.13000044,-107338344.81750003,-0.3974686325785086,-0.16101709885751844
2021-07-29,222.5416,296150000.0,,1050000.0,233668680.0,,0.35455005909167653,0.6763850919596585,,,,,,,65905694840.0,-201989929.08000046,-89344420.06500003,-0.3099335168532739,-0.1342480045828623
2021-07-30,221.180216,300550000.0,,4400000.0,973192950.4,,1.4639826983862916,2.738501283478458,,,,,,,66475713918.8,111184637.17999956,-15236176.62500003,0.16404067757989788,-0.024618997168101432
2021-08-02,220.109774,298450000.0,,-2100000.0,-462230525.4,,-0.7036354498240911,-1.3162085758036568,,,,,,,65691762050.299995,25345484.59999957,-23462049.71000003,0.0333840810692589,-0.03818094594402244
2021-08-03,220.91661,297350000.0,,-1100000.0,-243008271.0,,-0.36993442071632754,-0.6919930727673201,,,,,,,65689553983.5,-10191579.70000043,-37871495.80000003,-0.02044151275142596,-0.06000158255238327
2021-08-04,218.215436,297050000.0,,-300000.0,-65464630.800000004,,-0.10099309880491499,-0.19266736719056707,,,,,,,64820895263.8,87231640.63999957,-35550792.14000003,0.12879395762652696,-0.056727615052142924
2021-08-05,222.167885,296700000.0,,-350000.0,-77758759.75,,-0.11796427367711494,-0.22780999081902895,,,,,,,65917211479.5,24946152.68999957,-49967534.575000025,0.03429109107276868,-0.07839084699023033
2021-08-06,223.344034,297400000.0,,700000.0,156340823.79999998,,0.2353732347007397,0.46687991228135606,,,,,,,66422515711.6,-138424272.63000044,-46679692.105000034,-0.21143080166434167,-0.07325128701190531
2021-08-09,222.060505,297200000.0,,-200000.0,-44412101.0,,-0.06729475100942127,-0.13858659712240978,,,,,,,65996382086.0,-54860587.75000043,-49466909.027500026,-0.08416266190140773,-0.07744452497662659
2021-08-10,222.523038,297200000.0,,0.0,0.0,,0.0,0.0,,,,,,,66133846893.600006,-6258933.550000424,-21669314.152500026,-0.010175777758142216,-0.03567343057395323
2021-08-11,223.622709,297700000.0,,500000.0,111811354.5,,0.16795431642593214,0.34588458737638716,,,,,,,66572480469.299995,29196263.50999958,-22641920.947500028,0.04361370528802721,-0.03728071725390725
2021-08-12,223.020984,298250000.0,,550000.0,122661541.2,,0.18440905280804692,0.39064686131366333,,,,,,,66516008478.0,69280323.69999959,-14333024.257500028,0.10408837058505957,-0.02472303784894625
2021-08-13,220.966692,300850000.0,,2600000.0,574513399.1999999,,0.8642180488615588,1.8307347884368848,,,,,,,66477829288.2,152914838.77999955,13855398.279999968,0.22985733341722342,0.017653697093297525
2021-08-16,219.020342,300850000.0,,0.0,0.0,,0.0,0.0,,,,,,,65892269890.7,161797258.97999957,20205240.87999997,0.24331628361910768,0.027683787364109962
2021-08-17,216.419255,300550000.0,,-300000.0,-64925776.5,,-0.0998170021627017,-0.21328055245492125,,,,,,,65044807090.25,148812103.67999956,20773550.76249997,0.22335288318656735,0.028550677841748934
2021-08-18,214.59736,299000000.0,,-1550000.0,-332625908.0,,-0.5183946488294314,-1.1076619683668474,,,,,,,64164610640.0,59924651.17999957,-20823963.45000003,0.0860830901354946,-0.034744469882114666
2021-08-19,211.99059,296300000.0,,-2700000.0,-572374593.0,,-0.911238609517381,-1.9462490338353935,,,,,,,62812811817.0,-79082575.66000043,-46711507.08750003,-0.133046442329591,-0.07615012438125886
2021-08-20,215.491143,296150000.0,,-150000.0,-32323671.45,,-0.05065000844166808,-0.08804396752735767,,,,,,,63817701999.45,-200449989.79000044,-18693696.615000032,-0.31602005379023634,-0.0333882111143639
2021-08-23,219.534305,295100000.0,,-1050000.0,-230511020.25,,-0.3558115892917655,-0.6487012212566278,,,,,,,64784573405.5,-246552193.8400004,-28567509.502500035,-0.3871823716485895,-0.048661167215407364
2021-08-24,221.778387,295200000.0,,100000.0,22177838.7,,0.03387533875338753,0.13664811220501866,,,,,,,65468979842.4,-229131470.80000037,-24192470.09250003,-0.3604439034653716,-0.04192707769709282
2021-08-25,222.612181,295650000.0,,450000.0,100175481.45,,0.15220700152207,0.33444454297281573,,,,,,,65815291312.65,-142571192.91000038,8445340.60499997,-0.2263235733950713,0.008041794913744661
2021-08-26,220.111827,299150000.0,,3500000.0,770391394.5,,1.1699816145746282,2.45444066942338,,,,,,,65846453047.05,125982004.5899996,35281476.32999997,0.18992047142333052,0.04881337268789225
2021-08-27,226.388659,300000000.0,,850000.0,192430360.15,,0.2833333333333333,0.6223390567747416,,,,,,,67916597700.0,170932810.9099996,-3756653.182500027,0.25671713977833077,-0.010219095564755665
2021-08-30,225.292204,302200000.0,,2200000.0,495642848.8,,0.7279947054930509,1.5337942677760892,,,,,,,68083304048.8,316163584.7199996,44137015.527499974,0.47347839873529407,0.06136241220110143
2021-08-31,226.087546,303550000.0,,1350000.0,305218187.1,,0.4447372755723934,0.943776943194693,,,,,,,68628874588.3,372771654.3999996,71548338.43249997,0.5556507860990952,0.10209599701553748
2021-09-01,227.414467,302800000.0,,-750000.0,-170560850.25,,-0.2476882430647292,-0.44354642624604124,,,,,,,68861100607.6,318624388.0599996,66293527.45999996,0.4756717371817354,0.09476123980254676
2021-09-02,229.113372,302550000.0,,-250000.0,-57278343.0,,-0.08263097008758882,-0.06654772650525127,,,,,,,69318250698.6,153090440.55999961,67317548.29749997,0.22514922024929201,0.09652790498202307
2021-09-03,227.928782,302550000.0,,0.0,0.0,,0.0,0.07053004498791221,,,,,,,68959852994.1,114604368.52999961,59500507.10749997,0.16848255358262534,0.0847592432469861
2021-09-07,226.29229,301200000.0,,-1350000.0,-305494591.5,,-0.4482071713147411,-0.8588451356326364,,,,,,,68159237748.0,-45623119.5300004,46446382.582499966,-0.06675782177893305,0.0657136222317201
2021-09-08,223.7296,301950000.0,,750000.0,167797200.0,,0.24838549428713363,0.5347816603413142,,,,,,,67555152720.0,-73107316.9500004,54836242.582499966,-0.10602817803598501,0.07813289694607678
2021-09-09,223.694547,301600000.0,,-350000.0,-78293091.45,,-0.1160477453580902,-0.2301676056467848,,,,,,,67466275375.2,-54653765.1900004,45331020.284999974,-0.07970007849465721,0.06393279385687567
2021-09-10,221.552358,300850000.0,,-750000.0,-166164268.5,,-0.24929366794083427,-0.5293627411134294,,,,,,,66654026904.3,-76430950.29000041,30889729.799999975,-0.11303261806530632,0.042247657819431614
2021-09-13,222.865701,299250000.0,,-1600000.0,-356585121.6,,-0.5346700083542189,-1.1248665452746798,,,,,,,66692561024.25,-147747974.61000043,-15665196.24000002,-0.21996661973615012,-0.02769674504135728
2021-09-14,219.847558,298200000.0,,-1050000.0,-230839935.9,,-0.35211267605633806,-0.6701257177468712,,,,,,,65558541795.6,-132817043.49000041,-27207193.03500002,-0.2007477206844695,-0.045302378844174186
2021-09-15,222.288893,298000000.0,,-200000.0,-44457778.6,,-0.06711409395973156,-0.0710517311805685,,,,,,,66242090114.0,-175268039.21000043,-26183793.140000023,-0.2638476383338425,-0.043667233434025676
2021-09-16,222.14293,293000000.0,,-5000000.0,-1110714650.0,,-1.7064846416382253,-3.5716891831727624,,,,,,,65087878490.0,-381752350.92000043,-65088230.240000024,-0.5819350175898694,-0.10307173307446538
2021-09-17,222.53771,291000000.0,,-2000000.0,-445075420.0,,-0.6872852233676976,-1.3200993972095696,,,,,,,64758473610.0,-437534581.22000045,-58723271.59000002,-0.6695333286752422,-0.0918740637669812
2021-09-20,217.093598,286800000.0,,-4200000.0,-911793111.5999999,,-1.4644351464435146,-2.923007369137369,,,,,,,62262443906.399994,-548576179.2200005,-102696743.59750001,-0.8554863562931014,-0.16256332066707352
2021-09-21,217.493552,289500000.0,,2700000.0,587232590.4,,0.932642487046632,1.9896347718960568,,,,,,,62964383304.0,-384961673.9600004,-61809563.06500001,-0.5985353236725073,-0.09814061685015367
2021-09-22,220.721283,297000000.0,,7500000.0,1655409622.5,,2.525252525252525,5.187621435401683,,,,,,,65554221051.0,-44988193.74000044,19852026.12499999,-0.08006199983005606,0.026428242474803208
2021-09-23,224.744083,303200000.0,,6200000.0,1393413314.6,,2.044854881266491,4.1652761731795485,,,,,,,68142405965.6,455837399.17999953,84513917.78249998,0.6702059047508871,0.12106063646202425
2021-09-24,222.968633,309450000.0,,6250000.0,1393553956.25,,2.0197123929552427,4.12649715226067,,,,,,,68997643481.85,823563274.4299996,115672045.86999997,1.2116054280154753,0.16354717538105498
2021-09-27,226.222775,311700000.0,,2250000.0,509001243.75,,0.7218479307025986,1.518887975942692,,,,,,,70513638967.5,1107722145.4999995,131500590.04999998,1.648862043444698,0.18547290524951826
2021-09-28,221.136193,314600000.0,,2900000.0,641294959.6999999,,0.9218054672600127,1.8807137741278719,,,,,,,69569446317.8,1118534619.3599994,138783195.59499997,1.646694639487374,0.19516344333786634
2021-09-29,220.752325,308900000.0,,-5700000.0,-1258288252.5,,-1.845257364842991,-3.485430292598668,,,,,,,68190393192.50001,535795044.3599995,60607873.61499999,0.7725926614682708,0.08066371131709713
2021-09-30,218.693215,305050000.0,,-3850000.0,-841968877.75,,-1.2620881822652026,-2.2252330567323115,,,,,,,66712365235.75,88718605.88999948,27037472.239999987,0.11120404876193209,0.029943714357073447
2021-10-01,222.389294,305900000.0,,850000.0,189030899.9,,0.2778685845047401,0.6211880377381014,,,,,,,68028885034.6,-152186005.38000053,39352934.384999976,-0.23716471292816843,0.0479686920866899
2021-10-04,219.991304,306850000.0,,950000.0,208991738.8,,0.30959752321981426,0.6854217276990522,,,,,,,67504331632.4,-212187906.37000048,49802521.32499998,-0.3196147944247253,0.06344856824768061
2021-10-05,221.078121,306650000.0,,-200000.0,-44215624.2,,-0.06522093592043046,-0.028017871675500856,,,,,,,67793605804.65,-349290023.1500005,62866469.689999975,-0.5170200750608139,0.08259788001739614
2021-10-06,219.749769,309200000.0,,2550000.0,560361910.9499999,,0.8247089262613194,1.6587235757232888,,,,,,,67946628574.799995,14440009.53999946,82494705.23749998,0.016973183160048144,0.11141405161610543
2021-10-07,223.245509,307800000.0,,-1400000.0,-312543712.6,,-0.4548408057179988,-0.8137799596099398,,,,,,,68714967670.2,120325042.56999946,70782174.17999998,0.1784226584694889,0.09447439859811
2021-10-08,221.565528,306300000.0,,-1500000.0,-332348292.0,,-0.4897159647404505,-0.8811429030671412,,,,,,,67865521226.4,16049204.189999461,62472973.00499997,0.024905748620450797,0.0824532837581292
2021-10-11,220.328906,305600000.0,,-700000.0,-154230234.2,,-0.22905759162303663,-0.33986899628513073,,,,,,,67332513673.6,-56595190.41000054,72590717.37499997,-0.0828252743481194,0.09773390459468831
2021-10-12,221.690554,306000000.0,,400000.0,88676221.6,,0.130718954248366,0.3519310159718253,,,,,,,67837309524.0,-30016821.250000548,88566525.24999997,-0.043637296314360106,0.12187548610992352
2021-10-13,222.459015,305200000.0,,-800000.0,-177967212.0,,-0.2621231979030144,-0.41097148466870664,,,,,,,67894491378.0,-177682645.84000054,81891053.57999998,-0.2610037211472268,0.11212503091275935
2021-10-14,225.664138,305400000.0,,200000.0,45132827.6,,0.06548788474132286,0.1999470565705097,,,,,,,68917827745.2,-106147337.80000052,139683427.45999998,-0.15693798305536255,0.2007236572317368
2021-10-15,224.819734,305400000.0,,0.0,0.0,,0.0,0.017390349807067707,,,,,,,68659946763.600006,-39677679.40000053,161937198.45999998,-0.058994790107272446,0.2350879184001217
2021-10-18,225.027301,305700000.0,,300000.0,67508190.3,,0.09813542688910697,0.20968750422089166,,,,,,,68790845915.7,4670005.499999469,210902263.55499998,0.006443813595156269,0.3132164470667527
2021-10-19,225.833191,305200000.0,,-500000.0,-112916595.5,,-0.16382699868938402,-0.32688254174189557,,,,,,,68924289893.2,-35648557.92000053,175894804.26,-0.05246537699239373,0.25839297277995193
2021-10-20,227.205,306550000.0,,1350000.0,306726750.0,,0.44038492904909476,0.9434770088672498,,,,,,,69649692750.0,61290234.47999947,108460660.63499999,0.08803624839802811,0.15414959296978042
2021-10-21,227.845629,307900000.0,,1350000.0,307591599.15,,0.4384540435206235,0.936618015110364,,,,,,,70153669169.1,113781988.78999946,54169574.86249999,0.16262948015388826,0.07382955108248705
2021-10-22,227.36163,308850000.0,,950000.0,215993548.5,,0.30759268253197347,0.6576747347330776,,,,,,,70220639425.5,156980698.48999947,-4708445.525000015,0.22414801666028294,-0.011776434438676412
2021-10-25,229.484844,308950000.0,,100000.0,22948484.400000002,,0.03236769703835572,0.06987289592896001,,,,,,,70899342553.8,148068757.30999944,-29011083.492500015,0.2109944706901327,-0.046250446121888555
2021-10-26,227.843089,308350000.0,,-600000.0,-136705853.4,,-0.19458407653640347,-0.4200531447495157,,,,,,,70255416493.15,143310905.72999948,-67911124.14750001,0.2048430551207288,-0.10206992331170935
2021-10-27,223.523626,310150000.0,,1800000.0,402342526.8,,0.5803643398355633,1.240897410523464,,,,,,,69325852603.90001,162434061.08999947,15120414.817499992,0.2328389372780225,0.01921116192221837
2021-10-28,228.051632,306600000.0,,-3550000.0,-809583293.6,,-1.157860404435747,-2.394389317099393,,,,,,,69920630371.2,-61000917.46000054,16739694.024999995,-0.08642395231325159,0.024422550813691147
2021-10-29,227.98223,308500000.0,,1900000.0,433166237.0,,0.6158833063209076,1.3156393661557455,,,,,,,70332517955.0,-17566379.760000538,28946460.879999995,-0.02476582755546477,0.041323286904499525
2021-11-01,234.024021,309450000.0,,950000.0,222322819.95000002,,0.306996283729197,0.6563995534732947,,,,,,,72418733298.45,22308487.349999465,29613014.937499993,0.030159889782703488,0.04119322492996865
2021-11-02,234.401764,311850000.0,,2400000.0,562564233.6,,0.7696007696007697,1.645510477788905,,,,,,,73098190103.4,162162504.74999946,59952007.8275,0.22299685901013816,0.08293431020602866
