date,window,sector,asset_class,n_assets_valid,mean_corr,median_corr,min_corr,max_corr
2026-09-10,60,XLI,equity,3,0.6248076962848398,0.6283052930961098,0.5927971095843777,0.6533206861740319
2026-09-10,60,XLI,rates,2,0.296524664126298,0.296524664126298,0.2891527517757084,0.3038965764768876
2026-09-10,60,XLI,credit,2,0.36080596296772505,0.36080596296772505,0.3246879311694579,0.39692399476599227
2026-09-10,60,XLI,commodities,2,-0.11775257036942646,-0.11775257036942646,-0.3305301743932956,0.09502503365444266
2026-09-10,60,XLI,fx,2,-0.022376606577532373,-0.022376606577532373,-0.08796941159180166,0.043216198436736915
2026-09-10,60,XLI,volatility,1,-0.43660273720877196,-0.43660273720877196,-0.43660273720877196,-0.43660273720877196
2026-09-10,60,XLB,equity,3,0.2947637062700125,0.2978833681644128,0.12075611486031637,0.4656516357853084
2026-09-10,60,XLB,rates,2,0.37023666492652163,0.37023666492652163,0.3680618913673946,0.37241143848564867
2026-09-10,60,XLB,credit,2,0.35746578505581766,0.35746578505581766,0.3447988551786983,0.37013271493293703
2026-09-10,60,XLB,commodities,2,0.007526114831937908,0.007526114831937908,-0.4188262388979868,0.43387846856186263
2026-09-10,60,XLB,fx,2,-0.17751120777647483,-0.17751120777647483,-0.18703621128164255,-0.1679862042713071
2026-09-10,60,XLB,volatility,1,-0.30792510189872646,-0.30792510189872646,-0.30792510189872646,-0.30792510189872646
2026-09-10,60,XLRE,equity,3,-0.15117300426133717,-0.1298637892219177,-0.36085356905376437,0.03719834549167056
2026-09-10,60,XLRE,rates,2,0.31971313353996894,0.31971313353996894,0.2851264505859684,0.35429981649396947
2026-09-10,60,XLRE,credit,2,0.21905006567803442,0.21905006567803442,0.1868532953902249,0.25124683596584396
2026-09-10,60,XLRE,commodities,2,-0.1188665977128429,-0.1188665977128429,-0.2592297563554312,0.021496560929745424
2026-09-10,60,XLRE,fx,2,-0.0999640650030358,-0.0999640650030358,-0.2010769681892349,0.0011488381831633004
2026-09-10,60,XLRE,volatility,1,0.15176385416618984,0.15176385416618984,0.15176385416618984,0.15176385416618984
2026-09-10,60,XLU,equity,3,-0.09228170301004192,-0.10564754595941311,-0.19736438966121095,0.026166826590498276
2026-09-10,60,XLU,rates,2,0.2820050469375334,0.2820050469375334,0.2739360112671717,0.29007408260789513
2026-09-10,60,XLU,credit,2,0.12054044595551022,0.12054044595551022,0.04645170275032869,0.19462918916069175
2026-09-10,60,XLU,commodities,2,-0.060936530505750215,-0.060936530505750215,-0.10343266158056817,-0.018440399430932262
2026-09-10,60,XLU,fx,2,-0.1264469361500417,-0.1264469361500417,-0.2906149511081022,0.03772107880801878
2026-09-10,60,XLU,volatility,1,0.029421685198730025,0.029421685198730025,0.029421685198730025,0.029421685198730025
2026-09-10,60,XLC,equity,3,0.1831829419256592,0.15663896941304437,0.05758565990656958,0.3353241964573637
2026-09-10,60,XLC,rates,2,0.19039322254530755,0.19039322254530755,0.1783372964803477,0.20244914861026736
2026-09-10,60,XLC,credit,2,0.3027754477297787,0.3027754477297787,0.23838143711074994,0.3671694583488075
2026-09-10,60,XLC,commodities,2,-0.2366644388417557,-0.2366644388417557,-0.4189132775339423,-0.05441560014956907
2026-09-10,60,XLC,fx,2,-0.01323644033390023,-0.01323644033390023,-0.05211849439571937,0.025645613727918907
2026-09-10,60,XLC,volatility,1,-0.1568301505962079,-0.1568301505962079,-0.1568301505962079,-0.1568301505962079
