date,nav,shares_outstanding,shares_change,total_net_assets,estimated_flow_eur,flow_pct_assets,flow_zscore,flow_5d,flow_20d
2000-07-17,10.5812,14878304.0,-3.0,97347458.35,-31.7436,-3.260855551653959e-07,-0.2339843199788138,52.71631999999998,1226866.3864849997
2000-07-18,10.4597,14878190.0,-114.0,96228916.16,-1192.4058,-1.2391346048389287e-05,-0.2320478272707534,-137.47312000000002,1226788.2487449998
2000-07-19,10.4838,14878259.0,69.0,96451084.91,723.3822,7.499990287045492e-06,-0.22953171572146744,-39.29060000000002,1226843.8459999997
2000-07-20,10.4895,14878226.0,-33.0,96503306.37,-346.1535,-3.5869600018969793e-06,-0.22769790832660547,86.73777999999997,1226774.5478249998
2000-07-21,10.3429,14878178.0,-48.0,95154284.27,-496.4592,-5.217413002564325e-06,-0.22572587015355053,-268.67598000000004,1226764.7497649998
2000-07-24,10.347,14878252.0,74.0,95192478.23,765.678,8.043471650669725e-06,-0.22350037962385388,-109.19166000000003,1226834.1850649999
2000-07-25,10.3621,14878310.0,58.0,95331766.64,601.0018,6.30431828951156e-06,-0.2216353582664676,249.48985999999996,1226840.4637349998
2000-07-26,10.3563,14878310.0,0.0,95278406.31,0.0,0.0,-0.21991324482358804,104.81341999999998,1226855.8168349997
2000-07-27,10.3016,14878196.0,-114.0,94774440.54,-1174.3824,-1.2391340885883112e-05,-0.21836475736241787,-60.832360000000016,3.3411749999999985
2000-07-28,10.2736,14878218.0,22.0,94516981.27,226.0192,2.391307857731373e-06,-0.2162841248613739,83.66331999999998,11.571964999999999
2000-07-31,10.3239,14878264.0,46.0,94980035.85,474.8994,4.999991795644285e-06,-0.2145060230135133,25.50759999999999,21.15503
2000-08-01,10.347,14878200.0,-64.0,95192146.37,-662.208,-6.95654027409026e-06,-0.2130819562587366,-227.13436000000002,15.094510000000003
2000-08-02,10.3662,14878269.0,69.0,95369226.14,715.2678,7.4999853616301975e-06,-0.21112388646077082,-84.0808,43.61451
2000-08-03,10.2461,14878275.0,6.0,94264341.46,61.476600000000005,6.521723808582156e-07,-0.20966899888953489,163.09099999999998,31.07679
2000-08-04,10.3211,14878295.0,20.0,94954468.88,206.422,2.173905056126096e-06,-0.20806586579863356,159.17156,26.650710000000004
2000-08-07,10.3733,14878267.0,-28.0,95434530.3,-290.4524,-3.043472829875708e-06,-0.20664688526067962,6.101199999999983,-6.216634999999999
2000-08-08,10.3253,16495483.0,1617216.0,105318336.2,16698240.3648,0.158550172432367,3.09694559119402,3339786.61576,834917.8745350001
2000-08-09,10.4154,16495501.0,18.0,106237470.4,187.4772,1.764699397435954e-06,-0.23555279892594985,3339681.0576400002,834915.624915
2000-08-10,10.3721,16495404.0,-97.0,105795189.3,-1006.0937,-9.509824658917644e-06,-0.23410311539087184,3339467.5435800003,834914.135
2000-08-11,10.3674,16495496.0,92.0,105747840.8,953.8008,9.019577069227498e-06,-0.2320587164329593,3339617.01934,834897.7945600001
2000-08-14,10.4543,16495417.0,-79.0,106633714.5,-825.8897,-7.745108607278235e-06,-0.2308005195669969,3339509.93188,834858.087255
2000-08-15,10.5438,16495490.0,73.0,107547083.5,769.6973999999999,7.156841217363183e-06,-0.22889676165521985,15.798399999999992,834956.192415
2000-08-16,10.6354,16495433.0,-57.0,108481037.2,-606.2178,-5.588237498894415e-06,-0.22762173149867387,-142.94060000000002,834889.7124150001
2000-08-17,10.6131,16495447.0,14.0,108253668.9,148.58339999999998,1.3725483996044034e-06,-0.2259498453453132,87.99481999999998,834914.44926
2000-08-18,10.6537,16495397.0,-50.0,108667453.9,-532.6850000000001,-4.901973690210847e-06,-0.22459726248250228,-209.30234000000002,834912.63797
2000-08-21,10.6525,16495446.0,49.0,108655538.1,521.9725,4.803919884135202e-06,-0.22292245346189388,60.27009999999996,834900.452695
2000-08-22,10.7212,16495478.0,32.0,109356494.9,343.0784,3.1372475893061926e-06,-0.2215274867919315,-25.053700000000028,834887.5565250001
2000-08-23,10.6911,16495419.0,-59.0,109049078.3,-630.7749,-5.784321241713787e-06,-0.22032114553087012,-29.965120000000024,834856.0177800001
2000-08-24,10.6761,16495389.0,-30.0,108895884.0,-320.283,-2.941185545635499e-06,-0.21887773775773692,-123.73840000000003,834898.72275
2000-08-25,10.6869,16495415.0,26.0,109006214.4,277.8594,2.5490234802613233e-06,-0.2174004003772429,38.370479999999986,834901.3147600001
2000-08-29,10.6604,16495458.0,43.0,108736195.5,458.39719999999994,4.215681796591825e-06,-0.2160345755911597,25.65541999999998,834900.4896500001
2000-08-30,10.707,16495372.0,-86.0,109210950.8,-920.802,-8.431407228440686e-06,-0.21501888126199653,-227.12066000000004,834887.55995
2000-08-31,10.7985,16495418.0,46.0,110144555.0,496.73100000000005,4.5098098585082125e-06,-0.21344009850087683,-1.61948000000001,834876.63311
2000-09-01,10.9979,16495373.0,-45.0,112178122.7,-494.90549999999996,-4.411782690672537e-06,-0.21238791978669228,-36.54398,834848.8140049999
2000-09-04,11.0083,16495394.0,21.0,112284349.3,231.17430000000002,2.058829226345261e-06,-0.2110009625870145,-45.88099999999999,834850.05162
2000-09-05,10.9345,16495370.0,-24.0,111531426.2,-262.428,-2.3529511720706392e-06,-0.20988901744681016,-190.04603999999998,834851.45284
2000-09-06,10.841,16495390.0,20.0,110577867.0,216.82,1.9607902185344196e-06,-0.20859335462865053,37.47836000000001,-49.72440000000001
2000-09-07,10.8319,16495464.0,74.0,110485541.9,801.5605999999999,7.254891329812991e-06,-0.20729484707110646,98.44427999999998,-19.02023000000001
2000-09-08,10.6887,16495430.0,-34.0,109024671.9,-363.41580000000005,-3.333335415430863e-06,-0.20639210451088114,124.74221999999995,13.113664999999983
2000-09-11,10.6591,16495417.0,-13.0,108722671.1,-138.5683,-1.2745115494131747e-06,-0.2052071897048666,50.79369999999996,-41.50479000000002
2000-09-12,10.6165,16495411.0,-6.0,108288108.7,-63.699,-5.882363332844874e-07,-0.20407370952468085,90.53949999999996,-3.395255000000021
2000-09-13,10.4911,16495419.0,8.0,107009085.2,83.9288,7.843147134949996e-07,-0.202941784620807,63.96125999999997,-37.68368500000001
2000-09-14,10.6157,16495483.0,64.0,108280422.0,679.4048,6.274493462908743e-06,-0.20172789113578668,39.53009999999999,26.597444999999986
2000-09-15,10.3947,16495422.0,-61.0,106025821.2,-634.0767000000001,-5.980398857783146e-06,-0.20096242018647878,-14.602080000000024,-12.535560000000014
2000-09-18,10.3845,16495371.0,-51.0,105921458.8,-529.6094999999999,-5.000020826752434e-06,-0.19989015482875877,-92.81032,-12.381785000000008
2000-09-19,10.3734,16495384.0,13.0,105808318.7,134.8542,1.2745141559460388e-06,-0.19870419142484289,-53.09968,-31.737700000000007
2000-09-20,10.1729,16495411.0,27.0,103763395.4,274.6683,2.6470635327725596e-06,-0.1976550614746099,-14.951780000000008,-35.15820500000001
2000-09-21,10.0426,16495415.0,4.0,102434367.4,40.1704,3.9215744695466334e-07,-0.19671128182523853,-142.79866,-1.6109400000000065
2000-09-22,10.053,16495424.0,9.0,102540498.0,90.477,8.823538188784689e-07,-0.1957141154560199,2.1120800000000033,18.927059999999994
2000-09-25,10.1391,16495472.0,48.0,103419019.7,486.67679999999996,4.70587326597914e-06,-0.1946481794901221,205.36933999999997,29.36792999999999
2000-09-26,10.0682,16495373.0,-99.0,102695225.0,-996.7517999999999,-9.705921575224163e-06,-0.1940551697616239,-20.95185999999999,-43.38951999999999
2000-09-27,10.1586,16495410.0,37.0,103617528.4,375.8682,3.6274576879407596e-06,-0.19277488628081538,-0.7118799999999851,21.443990000000007
2000-09-28,10.1499,16495465.0,55.0,103529138.7,558.2445,5.392148597098297e-06,-0.19180206755373713,102.90294000000002,24.519665000000007
2000-09-29,10.1987,16495386.0,-79.0,104026402.3,-805.6973,-7.745123182059714e-06,-0.19122258224728933,-76.33192,8.980075
2000-10-02,10.1835,16495433.0,47.0,103871654.5,478.6245,4.6078451556771924e-06,-0.19000286258141685,-77.94237999999999,21.352585
2000-10-03,10.2807,16495450.0,17.0,104863202.9,174.7719,1.6666656669515096e-06,-0.1891895767509336,156.36236,43.21258
2000-10-04,10.2642,16495365.0,-85.0,104694366.3,-872.4570000000001,-8.333371038323006e-06,-0.18857110352906578,-93.30268000000004,-11.251270000000005
2000-10-05,10.3402,16495385.0,20.0,105469689.9,206.80399999999997,1.9607908224256564e-06,-0.1874376279713364,-163.59078000000002,-40.9891
2000-10-06,10.3546,16495441.0,56.0,105616925.1,579.8575999999999,5.490195813322347e-06,-0.18649253637497176,113.52019999999996,6.1745699999999974
2000-10-09,10.1536,16495484.0,43.0,103566996.7,436.6048,4.215675011458549e-06,-0.18568487288805577,105.11625999999997,34.93322499999999
2000-10-10,10.2,16810290.0,314806.0,106025821.2,3211021.1999999997,0.03028527545137278,0.6111537972634405,642274.40188,160589.17817499998
2000-10-11,9.9153,16495510.0,-314780.0,101136492.0,-3121138.134,-0.03086065249326623,-1.0009925401497473,18221.266479999944,4528.075034999987
2000-10-12,9.9388,16495507.0,-3.0,101376170.1,-29.8164,-2.941164572560628e-07,-0.1821603925618322,18173.94239999996,4492.613974999981
2000-10-13,10.0642,16495370.0,-137.0,102654402.6,-1378.7954,-1.3431429778736056e-05,-0.18171586717349356,17782.211799999957,4455.378039999981
2000-10-16,10.1937,16495449.0,79.0,103975794.7,805.3023,7.745093964643676e-06,-0.18036849236217561,17855.951299999957,4522.123629999981
2000-10-17,10.056,16495407.0,-42.0,102570992.7,-422.352,-4.117655380749766e-06,-0.17991411956316444,-624432.7591,4494.263319999981
2000-10-18,9.9666,16495505.0,98.0,101659721.0,976.7267999999999,9.60780523881233e-06,-0.17954819475904907,-9.786939999994184,4529.366244999981
2000-10-19,10.0808,16495473.0,-32.0,102824365.7,-322.5856,-3.1372486258867337e-06,-0.1550529932196927,-68.34077999999418,4511.228444999981
2000-10-20,10.1734,16495392.0,-81.0,103768379.3,-824.0454000000001,-7.941199482528683e-06,-0.15519316655915608,42.609220000005806,4465.502324999981
2000-10-23,10.2383,16495473.0,81.0,104430866.3,829.3023000000001,7.941160783035658e-06,-0.15472641702360118,47.409220000005824,4482.633599999981
2000-10-24,10.4362,16495390.0,-83.0,106448914.9,-866.2045999999999,-8.13727975352053e-06,-0.12461155723738819,-41.36129999999416,4489.160959999981
2000-10-25,10.3226,16495517.0,127.0,105291010.1,1310.9702,1.2450922436349578e-05,-0.1238883587346293,25.48738000000585,4535.916059999981
2000-10-26,10.2176,16495420.0,-97.0,104219396.0,-991.1071999999999,-9.509815236311673e-06,-0.12466158634707579,-108.21693999999414,4458.448474999981
2000-10-27,10.3221,16495402.0,-18.0,105285177.8,-185.79780000000002,-1.76470994191549e-06,-0.1243877868597792,19.432580000005878,4489.443449999982
2000-10-30,10.357,16495469.0,67.0,105641585.0,693.919,6.568615947971625e-06,-0.12409485276047603,-7.644079999994142,4500.208174999981
2000-10-31,10.4382,16495402.0,-67.0,106469392.6,-699.3594,-6.568642714319384e-06,-0.12455858343539541,25.72496000000583,4456.501609999981
2000-11-01,10.4685,16495372.0,-30.0,106778261.1,-314.055,-2.9411885599624175e-06,-0.12442966178477337,-299.2800799999942,4484.421709999981
2000-11-02,10.3624,16495443.0,71.0,105696497.1,735.7303999999999,6.9607831875820976e-06,-0.12408071870887535,46.08744000000579,4510.868029999981
2000-11-03,10.3518,16495516.0,73.0,105588844.5,755.6814,7.1568299054546434e-06,-0.12407779169336723,234.38328000000584,4519.659219999981
2000-11-06,10.4261,16495456.0,-60.0,106346323.3,-625.566,-5.882347227325348e-06,-0.12453607971385473,-29.51371999999419,4466.55067999998
2000-11-07,10.4842,16495422.0,-34.0,106938723.8,-356.46279999999996,-3.3333369553452627e-06,-0.12444473302266341,39.06560000000583,-156102.33246
2000-11-08,10.5014,16495481.0,59.0,107114547.1,619.5826000000001,5.784299301770563e-06,-0.12412237347769924,225.7931200000058,-14.446629999996366
2000-11-09,10.4447,16495514.0,33.0,106536418.0,344.6751,3.235279601760217e-06,-0.12421458556315149,147.58206000000587,4.277945000003632
2000-11-10,10.3765,16495406.0,-108.0,105840079.5,-1120.662,-1.0588257352924608e-05,-0.1247019010568176,-227.68661999999412,17.184615000003635
2000-11-13,10.1797,16495443.0,37.0,103832959.8,376.6489,3.6274502886702844e-06,-0.12419776914248536,-27.243639999994162,-4.248054999996361
2000-11-14,10.4025,16495501.0,58.0,106105892.7,603.345,5.686253464789897e-06,-0.12412798538318688,164.71792000000582,47.036795000003636
2000-11-15,10.4342,16495455.0,-46.0,106428933.6,-479.9732,-4.509799955376045e-06,-0.12448818480422152,-55.19323999999419,-25.798204999996358
2000-11-16,10.431,16495420.0,-35.0,106396069.5,-365.085,-3.4313767577664134e-06,-0.12444744320239484,-197.14525999999418,-27.923174999996355
2000-11-17,10.4459,16495461.0,41.0,106548314.7,428.2819,4.019602761487883e-06,-0.12418426628983054,112.64352000000584,34.693190000003646
2000-11-20,10.296,16495501.0,40.0,105019587.6,411.84,3.921554153960513e-06,-0.12419007661604194,119.68174000000582,13.820075000003644
2000-11-21,10.3562,16495505.0,4.0,105633658.5,41.4248,3.921553090959166e-07,-0.12431492098985428,7.2977000000058165,59.201545000003634
2000-11-22,10.0957,16495401.0,-104.0,102975895.0,-1049.9528,-1.019610268985766e-05,-0.12468589488046534,-106.6982199999942,-58.84460499999635
2000-11-23,10.2025,16495423.0,22.0,104065393.3,224.455,2.156864956565729e-06,-0.12425275544361414,11.209780000005816,1.9335050000036447
2000-11-24,10.2673,16495515.0,92.0,104726933.7,944.5916000000001,9.019567045721687e-06,-0.12401122981136989,114.47172000000583,58.452975000003654
2000-11-27,10.3213,16495364.0,-151.0,105276777.1,-1558.5163000000002,-1.4803989473572139e-05,-0.12484886275463108,-279.5995399999942,-54.16878999999635
2000-11-28,10.1194,16495496.0,132.0,103218227.4,1335.7608,1.2941132914669681e-05,-0.12386884082617759,-20.732339999994203,47.587220000003654
2000-11-29,9.9819,16495361.0,-135.0,101814889.4,-1347.5565,-1.3235357892555938e-05,-0.12479397094077589,-80.25307999999418,-4.087854999996341
2000-11-30,9.9449,16495413.0,52.0,101437813.7,517.1348,5.098047573554911e-06,-0.12414419209432287,-21.71711999999418,-15.017634999996336
2000-12-01,9.9899,16495471.0,58.0,101897174.5,579.4142,5.6862636559171724e-06,-0.1241289707959061,-94.75259999999419,-23.830994999996328
2000-12-04,9.9731,16495483.0,12.0,101725887.3,119.6772,1.176467496882674e-06,-0.12428516214295392,240.8861000000059,13.431165000003665
2000-12-05,10.1999,16495456.0,-27.0,104039082.6,-275.3973,-2.6470562130850623e-06,-0.1244230427088127,-81.34551999999412,17.484440000003662
2000-12-06,10.158,19729866.0,3234410.0,123927765.4,32855136.779999997,0.2651152199344022,7.011142323309547,6571215.521779999,1642743.3443099998
2000-12-07,10.0905,19729882.0,16.0,123104362.8,161.448,1.3114726101323845e-06,-0.15465420107785668,6571144.384419999,1642734.1829549999
2000-12-08,10.1825,19729767.0,-115.0,124226043.4,-1170.9875,-9.426264154847902e-06,-0.15493926230656963,6570794.304079999,1642731.6666799998
2000-12-11,10.3159,19729848.0,81.0,125854029.6,835.5879,6.639341645680608e-06,-0.15450742364919817,6570937.486219999,1642754.6136299998
2000-12-12,10.3484,19729748.0,-100.0,126249894.4,-1034.84,-8.19675933130919e-06,-0.154908336967124,6570785.59768,1642672.7043799998
2000-12-13,10.3684,19729815.0,67.0,126494322.8,694.6827999999999,5.491810103591463e-06,-0.15453823586110088,-102.82175999999997,1642731.43718
2000-12-14,10.1433,19729825.0,10.0,123748164.3,101.43299999999999,8.196727650367254e-07,-0.15466560741039048,-114.82475999999997,1642754.7630799997
2000-12-15,10.0008,19729872.0,47.0,122009959.3,470.0376,3.852452723504842e-06,-0.12412703256596773,213.38026,1642756.8508649997
2000-12-18,10.1231,19729839.0,-33.0,123501814.0,-334.06230000000005,-2.7049181641979774e-06,-0.12435713961862419,-20.549779999999988,1642719.5557499998
2000-12-19,10.1957,19729887.0,48.0,124387835.3,489.3936,3.934416889076612e-06,-0.12412344064957365,284.29694,1642741.95419
2000-12-20,10.0023,19729826.0,-61.0,122027973.7,-610.1403,-5.0000035360744505e-06,-0.12443852045263937,23.332320000000003,1642763.9448149998
2000-12-21,9.9032,19729937.0,111.0,120819636.4,1099.2552,9.098315743648439e-06,-0.1239438981628358,222.89676,1642807.684825
2000-12-22,9.8744,19729761.0,-176.0,120467199.8,-1737.8944,-1.4426287013272138e-05,-0.12476772488177036,-218.68963999999997,1642673.5605249999
2000-12-27,10.0773,19729767.0,6.0,122942605.0,60.46379999999999,4.918050988101317e-07,-0.12424118982407695,-139.78442,1642754.50953
2000-12-28,10.0953,19729911.0,144.0,123163104.1,1453.7232,1.1803236128408036e-05,-0.12384491488750238,53.08149999999996,1642760.40765
2000-12-29,10.0901,19729816.0,-95.0,123099067.4,-958.5595,-7.786894898929184e-06,-0.12453377353340565,-16.602340000000005,1642779.8574999997
2001-01-02,10.0141,19729872.0,56.0,122172215.7,560.7896,4.5901565817308815e-06,-0.12409821196025467,-124.29546000000002,1642782.0402399998
2001-01-03,9.796,19729829.0,-43.0,119511133.8,-421.22799999999995,-3.524592116286993e-06,-0.12438617254890616,139.03781999999995,1642732.0081299997
2001-01-04,10.0319,19729791.0,-38.0,122388878.0,-381.2122,-3.1147617841549296e-06,-0.12436684410836128,50.70261999999999,1642706.96366
2001-01-05,10.0509,19729931.0,140.0,122621546.6,1407.126,1.147535681139419e-05,-0.12385614918866196,41.383179999999996,1642791.089825
2001-01-08,9.9725,19729839.0,-92.0,121664496.2,-917.47,-7.5409838420881905e-06,-0.1245278089832212,49.60107999999995,-11.622675000000005
2001-01-09,9.8728,19729818.0,-21.0,120448027.9,-207.3288,-1.7213133632385525e-06,-0.12431994970543155,-104.02260000000001,-30.061515000000004
2001-01-10,9.8273,19729749.0,-69.0,119892505.1,-678.0836999999999,-5.655763881440492e-06,-0.12445799857573436,-155.39374,-5.4163250000000005
2001-01-11,9.916,19729838.0,89.0,120975185.9,882.524,7.295082817475546e-06,-0.12400529034535199,97.3535,-3.06952
2001-01-12,9.9978,19729911.0,73.0,121973598.7,729.8394,5.983585036259162e-06,-0.12405089847994666,-38.10382000000002,85.16444999999999
2001-01-15,10.0051,19729742.0,-169.0,122061615.2,-1690.8619,-1.3852527653591136e-05,-0.1247439909132586,-192.78220000000005,-34.112785
2001-01-16,9.8645,19729761.0,19.0,120346420.5,187.4255,1.5573832542863208e-06,-0.12420134801433654,-113.83134000000004,-29.813160000000003
2001-01-17,10.0483,19729919.0,158.0,122589753.0,1587.6314,1.2950767589849048e-05,-0.12380735761270259,339.3116799999999,26.06653
2001-01-18,10.069,19729774.0,-145.0,122841389.8,-1460.005,-1.18852855896295e-05,-0.12467842253522086,-129.19412000000008,-30.230605000000008
2001-01-19,10.068,19729871.0,97.0,122829795.6,976.596,7.950807010868298e-06,-0.12398019838927289,-79.84280000000008,-5.8704850000000075
2001-01-22,10.1064,19729884.0,13.0,123298353.1,131.38320000000002,1.0655714102964773e-06,-0.12422525480756186,284.60621999999995,31.205689999999993
2001-01-23,10.078,19729834.0,-50.0,122951561.9,-503.9,-4.098361925730038e-06,-0.12440379328971868,146.34111999999993,-48.952070000000006
2001-01-24,10.1587,19729775.0,-59.0,123935734.4,-599.3633,-4.836081400587561e-06,-0.12442815646245603,-291.0578200000001,7.974484999999987
2001-01-25,10.1441,19729887.0,112.0,123758313.3,1136.1392,9.18030611200969e-06,-0.12393625199788592,228.17101999999994,61.758254999999984
2001-01-26,10.2067,19729879.0,-8.0,124521983.3,-81.6536,-6.55736423690579e-07,-0.12428362619083412,16.521099999999954,-15.01058500000001
2001-01-29,10.2448,19729794.0,-85.0,124986269.6,-870.808,-6.967229302761749e-06,-0.09017005878538244,-183.91714000000005,-10.623010000000011
2001-01-30,10.2728,19729790.0,-4.0,125327839.8,-41.0912,-3.2786969013089144e-07,-0.08989861813213151,-91.35538000000005,-40.71705000000001
2001-01-31,10.2127,19729840.0,50.0,124594942.4,510.635,4.098360576793364e-06,-0.0897227976546315,130.64427999999992,5.8760999999999886
2001-02-01,10.1388,19729827.0,-13.0,123693276.3,-131.8044,-1.0655744915376617e-06,-0.08992990544912403,-122.94444000000007,18.34648999999999
2001-02-02,10.1463,19729754.0,-73.0,123784322.2,-740.6799,-5.9836325540747675e-06,-0.09013104563189898,-254.74970000000002,-89.04380500000002
2001-02-05,10.1671,19729885.0,131.0,124038904.6,1331.8900999999998,1.0737680280997902e-05,-0.0894504507302338,185.78991999999988,23.424199999999995
2001-02-06,10.2057,19729827.0,-58.0,124509458.6,-591.9306,-4.754101468721671e-06,-0.09008242317838329,75.62203999999988,4.194109999999995
2001-02-07,10.0961,19729875.0,48.0,123172638.6,484.6128,3.934419246905701e-06,-0.0897290211132742,70.4175999999999,62.32893499999999
2001-02-08,10.0642,19729906.0,31.0,122783650.8,311.99019999999996,2.5409751051318306e-06,-0.08978838932442401,159.1765199999999,33.802244999999985
2001-02-09,9.9964,19729849.0,-57.0,121956133.7,-569.7948,-4.672129090297653e-06,-0.09007926185027725,193.3535399999999,-31.17946500000001
2001-02-12,10.1209,19729833.0,-16.0,123474938.4,-161.9344,-1.3114758516858674e-06,-0.08994070521302124,-105.41136000000013,45.26690999999999
2001-02-13,10.1,19729887.0,54.0,123220292.6,545.4,4.426218997632863e-06,-0.08971024501564491,122.05475999999987,63.165634999999995
2001-02-14,10.0159,19729887.0,0.0,122194273.3,0.0,0.0,-0.0898917343436787,25.132199999999877,-16.215934999999995
2001-02-15,10.0512,19729897.0,10.0,122624994.7,100.512,8.196697601977552e-07,-0.08985771939568057,-17.163440000000115,61.80991500000001
2001-02-16,9.874,19729747.0,-150.0,120462232.6,-1481.1000000000001,-1.2295139879384903e-05,-0.09038682738839748,-199.42448000000013,-61.074884999999995
2001-02-19,9.8826,20214926.0,485179.0,123532047.4,4794829.9854,0.03881446220893769,1.466118459679976,958798.95948,239673.85522499998
2001-02-20,9.6986,20214898.0,-28.0,121231888.4,-271.56080000000003,-2.2400113005251186e-06,-0.1022260207495583,958635.5673199998,239685.472185
2001-02-21,9.7009,20214927.0,29.0,121260813.1,281.3261,2.3200083589081594e-06,-0.10204406856182237,958691.8325399999,239729.50665499998
2001-02-22,9.7504,20215017.0,90.0,121880102.5,877.5360000000001,7.199993944868893e-06,-0.10184864718602861,958847.2373400001,239716.576495
2001-02-23,9.6542,20214896.0,-121.0,120676879.1,-1168.1581999999999,-9.6800498050003e-06,-0.10252817403394952,958909.8256999999,239662.251265
2001-02-26,9.6104,20215012.0,116.0,120130071.0,1114.8064,9.27999451527836e-06,-0.10176460419787345,166.78990000000005,239761.53198499995
2001-02-27,9.6495,20214918.0,-94.0,120618263.0,-907.053,-7.520030362234614e-06,-0.10243836391590184,39.69146000000003,239718.23389499998
2001-02-28,9.6073,20214998.0,80.0,120091238.9,768.5840000000001,6.40000059155023e-06,-0.1018792519164626,137.14304000000007,239731.13134499994
2001-03-01,9.5924,20214973.0,-25.0,119904841.8,-239.81,-2.000002638759163e-06,-0.10221839809623905,-86.32615999999994,239725.731065
2001-03-02,9.5112,20215102.0,129.0,118890602.2,1226.9448,1.0319947727542085e-05,-0.10172433505305256,392.69444000000004,239824.11229999998
2001-03-05,9.6286,20215071.0,-31.0,120357921.7,-298.4866,-2.4799913107838252e-06,-0.10224039222992672,110.03584000000005,239742.59346499998
2001-03-06,9.7593,20214918.0,-153.0,121990758.1,-1493.1729,-1.2240049355017494e-05,-0.10262843708422971,-7.1881399999999305,239697.53134999998
2001-03-07,9.7522,20215085.0,167.0,121903012.5,1628.6174,1.3359943832397087e-05,-0.10160067744635008,164.81854000000004,239754.73158
2001-03-08,9.7542,20215084.0,-1.0,121928003.7,-9.7542,-7.999966950988471e-08,-0.10214537795433937,210.82970000000006,239738.64435999998
2001-03-09,9.6152,20214927.0,-157.0,120189566.1,-1509.5864,-1.256004534323716e-05,-0.10264491344770234,-336.47653999999994,239691.65477999998
2001-03-12,9.4679,20215021.0,94.0,118348873.2,889.9826,7.519992171754788e-06,-0.10183525921885578,-98.78269999999993,239744.25063
2001-03-13,9.2971,20214900.0,-121.0,116213175.0,-1124.9491,-9.680047894741711e-06,-0.10252678109846294,-25.137939999999936,239660.73317499994
2001-03-14,9.1649,20215047.0,147.0,114561514.8,1347.2403,1.1759972817677861e-05,-0.10166422123605917,-81.41335999999997,239728.09518999996
2001-03-15,9.3308,20215076.0,29.0,116635441.3,270.5932,2.319991222084912e-06,-0.10204482176131788,-25.343879999999956,239736.59924999997
2001-03-16,9.0628,20215005.0,-71.0,113285029.0,-643.4588,-5.679998545968506e-06,-0.10236942256001083,147.88164000000003,239778.48131
2001-03-19,9.0444,20214952.0,-53.0,113054728.8,-479.35319999999996,-4.240010171073887e-06,-0.10230856449014053,-125.98551999999995,13.014380000000013
2001-03-20,9.1981,20214892.0,-60.0,114975633.1,-551.886,-4.800025754326549e-06,-0.10232772345070773,-11.372899999999936,-1.0018799999999828
2001-03-21,9.0321,20214972.0,80.0,112901091.1,722.568,6.400009007530309e-06,-0.10188001101763001,-136.30735999999993,21.060215000000017
2001-03-22,8.6663,20214947.0,-25.0,108328468.0,-216.6575,-2.000005206387669e-06,-0.10221715624177678,-233.75749999999994,-33.64945999999999
2001-03-23,8.8079,20215102.0,155.0,110099303.0,1365.2245,1.2399937718043501e-05,-0.10163899385852192,167.97916000000006,93.019675
2001-03-26,9.0896,20214891.0,-211.0,113619389.7,-1917.9056000000003,-1.688009066994663e-05,-0.10281911362049012,-119.73132000000001,-58.615925000000004
2001-03-27,9.3343,20215030.0,139.0,116678925.4,1297.4677000000001,1.1119983283630757e-05,-0.10169091718646044,250.13942000000003,51.610110000000006
2001-03-28,9.1568,20215000.0,-30.0,114460002.4,-274.704,-2.3999999496767438e-06,-0.10223449300123746,50.68502000000002,-0.5542899999999946
2001-03-29,9.1155,20215046.0,46.0,113944009.3,419.31300000000005,3.6799916255009297e-06,-0.10198865528577726,177.87912,32.40186000000001
2001-03-30,9.1883,20215047.0,1.0,114854014.6,9.1883,7.999981569647283e-08,-0.09242766131407945,-93.32811999999998,-28.485964999999993
2001-04-02,9.1634,20215063.0,16.0,114542857.4,146.6144,1.2799960061062698e-06,-0.10361932753102615,319.57588000000004,-6.2309149999999915
2001-04-03,8.9124,20214930.0,-133.0,111404611.8,-1185.3491999999999,-1.0640037076095264e-05,-0.10410368346734272,-176.98749999999995,9.160270000000015
2001-04-04,9.0323,22964155.0,2749225.0,128258185.1,24831824.967499997,0.19360811123390828,6.312043551219022,4966242.946799999,1241518.9777749998
2001-04-05,9.1714,22964166.0,11.0,130233459.7,100.8854,7.746503873305302e-07,-0.13810345237840835,4966179.261279999,1241524.509755
2001-04-06,9.1383,22964266.0,100.0,129764008.0,913.8299999999999,7.042245489211461e-06,-0.13789780141723967,4966360.189619999,1241645.6805749997
2001-04-09,9.238,22964202.0,-64.0,131179382.4,-591.232,-4.507049729790464e-06,-0.1382785792992055,4966212.620339999,1241571.6198449996
2001-04-10,9.46368,22964242.0,40.0,134384265.2,378.5472,2.8169012156045185e-06,-0.1380362622421139,4966525.399619999,1241646.79466
2001-04-11,9.440592,22964246.0,4.0,134056412.5,37.762368,2.816901280272587e-07,-0.13812305124998545,167.9585936,1241581.3207633998
2001-04-12,9.405646,22964231.0,-15.0,133560176.2,-141.08469000000002,-1.0563380044417763e-06,-0.13816508248568937,119.56457559999998,1241560.7368688998
2001-04-17,9.396074,22964251.0,20.0,133424258.1,187.92148,1.4084506271652262e-06,-0.13808566773063832,-25.617128400000002,1241602.3058828998
2001-04-18,9.615809,22964238.0,-13.0,136544488.5,-125.00551700000001,-9.154929530531729e-07,-0.1381593091363114,67.62816819999999,1241620.0232670498
